temperatura_lst,vegetacao_ndvi,latitude,longitude
36.683222090000015,0.17171886563301086,-12.981419423518588,-38.456473071278864
34.49568929000003,0.08277590572834015,-12.981419423518588,-38.45404762001174
35.42368171999999,0.03659632429480553,-12.981419423518588,-38.45162216874462
33.23102189000002,0.3140682876110077,-12.981149928933352,-38.468869822199714
32.86187573000001,0.41984331607818604,-12.981149928933352,-38.46833083302924
36.66955001000002,0.017486002296209335,-12.981149928933352,-38.46752234927354
37.04040517999999,0.08262787014245987,-12.981149928933352,-38.466983360103065
38.735743100000036,0.030361756682395935,-12.981149928933352,-38.465096898006415
37.028442110000015,0.1422244906425476,-12.981149928933352,-38.462940941324526
36.83703299000001,0.09674225747585297,-12.981149928933352,-38.46159346839835
37.78724255000003,0.19412016868591309,-12.981149928933352,-38.460245995472164
36.77379961999998,0.15871216356754303,-12.981149928933352,-38.45997650088693
37.050659240000016,0.1778603494167328,-12.981149928933352,-38.459168017131226
37.47620273000001,0.13148196041584015,-12.981149928933352,-38.458629027960754
37.08313042999998,0.37267059087753296,-12.981149928933352,-38.458359533375514
34.41365681000002,0.07397381961345673,-12.981149928933352,-38.454317114596975
34.22395670000003,0.05969921872019768,-12.981149928933352,-38.45404762001174
33.883863710000014,0.26925724744796753,-12.981149928933352,-38.452430652500325
33.62238518000004,0.19839078187942505,-12.981149928933352,-38.45216115791509
34.593102860000045,0.12231475859880447,-12.981149928933352,-38.45162216874462
34.796475050000026,0.13256502151489258,-12.980880434348117,-38.46967830595542
38.24867525000002,0.07764691114425659,-12.980880434348117,-38.46563588717689
39.37662184999999,0.03826340660452843,-12.980880434348117,-38.464827403421175
39.47061740000004,0.027734216302633286,-12.980880434348117,-38.46401891966547
36.392690389999984,0.14376004040241241,-12.980880434348117,-38.46186296298358
36.683222090000015,0.15992441773414612,-12.980880434348117,-38.456473071278864
35.119477940000024,0.1331479400396347,-12.980880434348117,-38.45512559835269
35.01864635000004,0.07192213833332062,-12.980880434348117,-38.454586609182215
33.82575737000002,0.1178400069475174,-12.980880434348117,-38.45350863084127
33.73859786000003,0.2166147381067276,-12.980880434348117,-38.45323913625604
33.565987850000056,0.3415735065937042,-12.980880434348117,-38.4529696416708
35.82017203999999,0.051806025207042694,-12.980880434348117,-38.45081368498891
36.13804790000006,0.07200943678617477,-12.980610939762881,-38.46806133844401
38.39223208999999,0.10270312428474426,-12.980610939762881,-38.46644437093259
38.105118410000046,0.08530491590499878,-12.980610939762881,-38.46617487634735
38.44862942000003,0.055826909840106964,-12.980610939762881,-38.465096898006415
39.38516690000006,0.06662122160196304,-12.980610939762881,-38.46401891966547
38.238421190000054,0.05790399760007858,-12.980610939762881,-38.463479930495
36.14659295000001,0.11519162356853485,-12.980610939762881,-38.462940941324526
35.46298895000001,0.1083245500922203,-12.980610939762881,-38.46186296298358
37.26941252000006,0.20536476373672485,-12.980610939762881,-38.460245995472164
36.67638605000002,0.28260156512260437,-12.980610939762881,-38.459168017131226
36.406362469999976,0.1888607144355774,-12.980610939762881,-38.45701206044934
35.572365590000004,0.18629756569862366,-12.980610939762881,-38.4567425658641
35.65268906000006,0.20966218411922455,-12.980610939762881,-38.456473071278864
36.62511575000002,0.11306647211313248,-12.980610939762881,-38.45620357669363
35.05624456999999,0.07134435325860977,-12.980610939762881,-38.45189166332985
35.292087949999996,0.04919365420937538,-12.980610939762881,-38.45108317957415
35.09896981999998,0.014390518888831139,-12.980341445177645,-38.46994780054066
37.57532531000004,0.08327288925647736,-12.980341445177645,-38.46779184385877
38.09657335999998,0.08689901977777481,-12.980341445177645,-38.46617487634735
39.51334265000003,0.07831167429685593,-12.980341445177645,-38.46455790883594
39.4364372,0.11082048714160919,-12.980341445177645,-38.46401891966547
35.09555180000001,0.10857122391462326,-12.980341445177645,-38.46267144673929
35.99278205000002,0.1751779317855835,-12.980341445177645,-38.461054479227876
35.572365590000004,0.15190541744232178,-12.980341445177645,-38.45701206044934
